index,cid,smiles,hepatotoxicity,score,set
5182,77721,COC(=O)c1cc(Cl)c(NC(C)=O)cc1OC,False,1.0,TRAIN
5183,77720,COC(=O)c1c(OC)cc(NC(C)=O)cc1,False,1.0,TEST
5184,7455,COC(=O)c1ccc(C)cc1,True,1.0,VALIDATION
5185,171018,COC(=O)c1c([N+](=O)[O-])ccc(Cl)c1,True,1.0,TRAIN
5186,118574,COC(=O)c1c(OC)ccc(Cl)c1,False,1.0,TRAIN
5187,118390,COC(=O)c1c(OC)ccc(S(N)(=O)=O)c1,False,1.0,TRAIN
5188,173058,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC=C1C=C(C(C)C)CC[C@@H]12,True,1.0,TRAIN
5189,7757,COC(=O)CC(C)=O,False,1.0,TRAIN
5190,64947,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,False,1.0,TRAIN
5191,80519,COC(=O)NN,False,1.0,TRAIN
5192,7747,COC(=O)CC#N,False,1.0,TRAIN
5193,8050,CCCCCCCCCC(=O)OC,True,1.0,TEST
5194,8139,CCCCCCCCCCCC(=O)OC,True,1.0,TRAIN
5195,70917,COC(=O)C=C(C)CCC=C(C)C,True,1.0,TRAIN
5196,880,CC(=O)C=O,False,0.0,TRAIN
5197,8181,CCCCCCCCCCCCCCCC(=O)OC,False,1.0,TRAIN
5198,11167,CN=C=S,True,1.0,TRAIN
5199,5284421,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,True,1.0,TRAIN
5200,5319706,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,True,1.0,TRAIN
5201,4156,COS(C)(=O)=O,True,1.0,TRAIN
5202,7151,COC(=O)c1cnccc1,True,3.0,TRAIN
5203,7559,COC(=O)Cc1ccccc1,False,1.0,TRAIN
5204,69027,COC(=O)C(C)(C)C,False,1.0,TRAIN
5205,99597,COC(=O)CC(=O)C(C)(C)C,False,1.0,TRAIN
5206,11124,CCC(=O)OC,False,1.0,TRAIN
5207,10303,CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,True,1.0,TRAIN
5208,5354133,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC,False,1.0,TRAIN
5209,4133,COC(=O)c1ccccc1O,True,1.0,TEST
5210,15909,CC(=O)C=Cc1ccccc1,True,1.0,VALIDATION
5211,31284,CCCCCCCCCCCCCC(=O)OC,False,1.0,TRAIN
5212,16907,COC(=O)CS,False,1.0,TRAIN
5213,6645,COS(=O)(=O)c1ccc(C)cc1,False,1.0,TRAIN
5214,627458,COc1c(Oc2c(Cl)cc(Cl)cc2)ccc(Cl)c1,True,1.0,TRAIN
5215,9526,COS(=O)(=O)C(F)(F)F,False,1.0,TRAIN
5216,164877,CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,True,1.0,TRAIN
5217,7296,CC1CCCC1,False,0.0,TRAIN
5218,443946,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,True,1.0,TRAIN
5219,22772,N#CSCSC#N,True,1.0,TRAIN
5220,811,C=C(CC(=O)O)C(=O)O,False,1.0,TRAIN
5221,7253,Cc1c(O)ccc(O)c1,True,1.0,TRAIN
5222,409301,C[Hg]Cl,True,1.0,TRAIN
5223,9562060,CN(N=O)/C(N)=N/[N+](=O)[O-],True,1.0,TRAIN
5224,7456,COC(=O)c1ccc(O)cc1,True,1.0,TRAIN
5225,15387,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,False,1.0,TRAIN
5226,5877,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,False,1.0,TRAIN
5227,11748,COC(=O)C(C)=O,False,1.0,TRAIN
5228,77929,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,True,1.0,TEST
5229,9568808,CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC,False,1.0,TRAIN
5230,4165,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,False,1.0,TRAIN
5231,31477,CC(=O)Oc1c(C)c(C)c(OCC(O)CNC(C)C)cc1C,False,1.0,TRAIN
5232,4106,CSc1cc2c(cc1)Sc1ccccc1CC2N1CCN(C)CC1,True,1.0,TRAIN
5233,18290,CON(C)C(=O)Nc1ccc(Br)cc1,True,1.0,TRAIN
5234,71894,COc1ccc(C=CC(=O)c2c(OC)cc(OC)cc2)cc1,True,1.0,TRAIN
5235,6426849,CCc1cccc(C)c1N(C(=O)CS(=O)(=O)O)C(C)COC,True,1.0,TRAIN
5236,68713,COc1cc2c(cc1)n1CCN(C)C3=NCCc2c31,False,0.0,VALIDATION
5237,37028,CSc1nc(=O)c(C(C)(C)C)n[nH]1,False,1.0,TRAIN
5238,65710,Cc1ccccc1CNc1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2ncn1,False,1.0,TRAIN
5239,443944,CC(=O)Nc1c(I)c(N(C)C(C)=O)c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c1I,False,1.0,TRAIN
5240,66991,COCCc1ccccn1,False,1.0,TRAIN
5241,64715,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,False,1.0,TRAIN
5242,121232732,COC(O)C=C(C)O[P+](O)(OC)OC,True,1.0,TRAIN
5243,9414,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,True,1.0,TRAIN
5244,4177,CC1COC2(c3ccccc3Cl)c3c(ccc(Cl)c3)NC(=O)CN12,True,1.0,TRAIN
5245,71645,COc1cc(O)c(C(=O)c2ccc(C)cc2)cc1,True,1.0,TRAIN
5246,656511,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,False,1.0,TRAIN
5247,6435801,O=C(O)[C@H]1CN(C/C=C/P(=O)(O)O)CCN1,False,1.0,TRAIN
5248,5282169,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,False,1.0,TEST
5249,60910,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,False,1.0,TRAIN
5250,130956,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,False,1.0,TRAIN
5251,65906,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,False,0.0,TRAIN
5252,24964624,NC1(c2ccc(-c3nc4c(cc3-c3ccccc3)c3n[nH]c(=O)n3cc4)cc2)CCC1,True,1.0,TRAIN
5253,5481119,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cc(F)ccc2)CC1,True,1.0,TRAIN
5254,24809526,Fc1ccccc1[C@@H](F)COC1CCC(Nc2ncnc3c2cn[nH]3)CC1,True,1.0,TRAIN
5255,4235,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,False,1.0,TRAIN
5256,4237,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,True,1.0,TRAIN
5257,779179,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,False,1.0,TEST
5258,5353788,CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,False,0.0,TRAIN
5259,441336,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,True,1.0,TRAIN
5260,3482402,O=C(C(Cl)Cl)N1CCOC12CCCCC2,True,1.0,TRAIN
5261,60810,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21,True,1.0,TRAIN
5262,31736,O=C(O)c1ccccc1C(=O)OCc1ccccc1,True,1.0,TRAIN
5263,8575,CCCCOC(=O)c1ccccc1C(=O)O,True,1.0,TRAIN
5264,9415,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,False,1.0,TRAIN
5265,5371562,CNC(=O)/C=C(\C)OP(=O)(OC)OC,False,0.0,TRAIN
5266,75318,CCOC(=O)c1ccccc1C(=O)O,False,0.0,TRAIN
5267,5354456,COC(=O)/C=C\C(=O)O,True,1.0,TRAIN
5268,20392,COC(=O)c1ccccc1C(=O)O,False,0.0,TRAIN
5269,77487,COC(=O)CCC(=O)O,False,1.0,TRAIN
5270,82161,CCCCCCCCCCCCCOP(=O)(O)O,True,1.0,TRAIN
5271,8800,CN(C)C(=O)Nc1ccc(Cl)cc1,True,1.0,TRAIN
5272,72106,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,True,1.0,TRAIN
5273,70374,O=C(NCN1CCOCC1)c1nccnc1,False,1.0,TRAIN
5274,4257,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3c1cc(Cl)cc3)CC2,True,1.0,TRAIN
5275,70882,CCc1nc(Cc2ccccc2)c2cc(OC)c(OC)cc2c1,True,1.0,TRAIN
5276,16760141,CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,True,1.0,VALIDATION
5277,4810,COc1c(NC2=NCCN2)c(Cl)nc(C)n1,False,0.0,TRAIN
5278,119369,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,True,1.0,TRAIN
5279,2771871,O=C/C(Cl)=C(/Cl)C(=O)O,True,1.0,TRAIN
5280,446596,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,False,1.0,TRAIN
5281,206044,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3c(C)oc(-c4ccccc4)n3)cc2)cc1,True,1.0,VALIDATION
5282,6669,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,True,1.0,TRAIN
5283,62329,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],True,1.0,VALIDATION
5284,13101,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,True,1.0,TEST
5285,85821,CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,True,1.0,TRAIN
5286,222464,CC(=O)CC(=O)Nc1c(C)cc(C)cc1,False,1.0,TRAIN
5287,36326,CN=CNc1c(C)cc(C)cc1,False,1.0,TRAIN
5288,118771,CO[Si](CCCNCCNCCN)(OC)OC,False,1.0,TRAIN
5289,9690,O=C(Nc1cc2c(cc1)-c1ccccc1C2)C(F)(F)F,True,1.0,TRAIN
5290,8880,CC(=O)NCCO,False,1.0,TRAIN
5291,4671,CCCCCCCCCCCCCCCC(=O)NCCO,True,1.0,TRAIN
5292,7078,COc1ccccc1NC(=O)CC(C)=O,True,1.0,TRAIN
5293,7154,CC(=O)CC(=O)Nc1ccccc1C,False,1.0,TRAIN
5294,19113,CNC(=O)Nc1cc(Cl)c(Cl)cc1,True,1.0,TRAIN
5295,89953,CCC(=O)Nc1cccc(N)c1,False,1.0,TRAIN
5296,23537,CC(=O)Nc1cc(Cl)c(C)cc1,False,1.0,TRAIN
5297,2051,COc1c(OC)cc2c(Nc3cc(Cl)ccc3)ncnc2c1,True,1.0,TRAIN
5298,162834,CN1CC(=O)N=C1NC(=O)Nc1cc(Cl)ccc1,True,1.0,TRAIN
5299,62300,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,True,1.0,TRAIN
5300,93335,CC(C)CC(C)N(c1ccccc1)c1ccc(N)cc1,True,1.0,TEST
5301,40813,O=C(NCc1cnccc1)Nc1ccc([N+](=O)[O-])cc1,True,1.0,TRAIN
5302,8924,NCCCCCCNCCCCCCN,False,1.0,TRAIN
5303,1549133,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,True,1.0,TRAIN
5304,15817,C=CC(=O)NCOCCCC,True,1.0,TRAIN
5305,28777,O=C1c2ccccc2C(=O)N1SC1CCCCC1,True,1.0,TRAIN
5306,8112,NCCNCCO,False,1.0,TRAIN
5307,8354,O=C1c2ccccc2C(=O)N1CO,False,1.0,TRAIN
5308,27979,C=CC(=O)NCOCC(C)C,True,1.0,TRAIN
5309,3604,C[N+](C)(C)CCCCCC[N+](C)(C)C,False,1.0,TRAIN
5310,8097,CN(C)CCCCCCN(C)C,False,1.0,TRAIN
5311,7490,CN(C)c1ccc(N(C)C)cc1,True,1.0,TRAIN
5312,8084,CN(C)CCCN(C)C,False,1.0,TRAIN
5313,85178,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,False,1.0,VALIDATION
5314,18156,O=C1C=CC(=O)N1c1cccc(N2C(=O)C=CC2=O)c1,True,1.0,TRAIN
5315,7589,CCC(C)Nc1ccc(NC(C)CC)cc1,True,1.0,TRAIN
5316,91333,O=CN(CCO)CCO,False,1.0,TRAIN
5317,85069,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,False,1.0,TRAIN
5318,7142,c1ccc2cc(Nc3ccc(Nc4cc5ccccc5cc4)cc3)ccc2c1,True,1.0,TRAIN
5319,72884,CC(=O)NNC(C)=O,False,1.0,TRAIN
5320,21583,CN(Cc1ccccc1)Cc1ccccc1,False,1.0,TRAIN
5321,2723622,CCCCNC(=S)NCCCC,True,1.0,TRAIN
5322,21080,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,True,1.0,TRAIN
5323,727200,S=C(NC1CCCCC1)NC1CCCCC1,True,1.0,TRAIN
5324,7061,CCN(CC)c1ccccc1,True,1.0,VALIDATION
5325,6828,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,True,1.0,TRAIN
5326,61571,CCN(CC)C1CCCCC1,False,1.0,TRAIN
5327,18783,CCCCCCCCCCCC(=O)N(CC)CC,True,1.0,TRAIN
5328,5497,CCN(CC)C(=O)c1cnccc1,False,1.0,TRAIN
5329,7120,CCN(CC)c1ccc(N)cc1,True,1.0,VALIDATION
5330,61329,CC(C)N(c1ccccc1)C(C)C,False,1.0,TRAIN
5331,16221,CCCCCCCCCCCCCCCCN(C)C,False,1.0,TRAIN
5332,15365,CCCCCCCCCCCCCCCCCCN(C)C,False,1.0,TRAIN
5333,32995,CN(C)C(=O)CNC(=O)Cc1ccccc1,False,1.0,TRAIN
5334,78091,CN(C)CCN1CCOCC1,False,1.0,TRAIN
5335,8749,CN(C)c1ccc(N=O)cc1,True,1.0,TRAIN
5336,7681,CN(C)Cc1ccccc1,False,1.0,TRAIN
5337,7415,CN(C)C1CCCCC1,False,1.0,TRAIN
5338,62452,CCCCCCCCCC[N+](C)(C)[O-],True,1.0,TRAIN
5339,8168,CCCCCCCCCCCCN(C)C,True,1.0,TRAIN
5340,15433,CCCCCCCCCCCC[N+](C)(C)[O-],False,0.0,TRAIN
5341,14240,CCCCCCCC(=O)N(C)C,True,1.0,TRAIN
5342,80365,CCCCC(=O)N(C)C,False,1.0,TEST
5343,7472,CN(C)c1ccc(N)cc1,True,1.0,TEST
5344,7293,CNC(=O)NC,False,1.0,VALIDATION
5345,6319,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,True,1.0,TRAIN
5346,5359281,CC(CN/C=C1\C=CC=CC1=O)N/C=C1\C=CC=CC1=O,True,1.0,TRAIN
5347,77680,CC(C)(C)NCCNC(C)(C)C,False,1.0,TRAIN
5348,8041,C=CC(=O)NCNC(=O)C=C,True,1.0,TRAIN
5349,25248,CC(=N[Si](C)(C)C)O[Si](C)(C)C,False,1.0,TRAIN
5350,10455790,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,True,1.0,TRAIN
5351,51392,CCCCCCCCCCCC(=O)NCCCN(C)C,True,1.0,TRAIN
5352,81207,CN(C)CCCNCCCN(C)C,False,1.0,VALIDATION
5353,76476,CO[Si](CCCNc1ccccc1)(OC)OC,False,1.0,TRAIN
5354,15659,CO[Si](CCCNCCN)(OC)OC,True,1.0,TRAIN
5355,25561,CC(=O)NC(CCC(N)=O)C(=O)O,False,1.0,TRAIN
5356,60196345,CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO,False,1.0,TRAIN
5357,1738118,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,False,1.0,TRAIN
5358,210320,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,False,1.0,TRAIN
5359,70914,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,False,1.0,TRAIN
5360,68310,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,False,1.0,TRAIN
5361,10843,CC(=O)Nc1cccc(C)c1,False,1.0,TRAIN
5362,8443,CC(=O)Nc1ccccc1C,False,1.0,TRAIN
5363,5892,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1,False,1.0,TRAIN
5364,4410,CC1CCc2c3c(cc(F)c2N2CCC(O)CC2)c(=O)c(C(=O)O)cn31,False,0.0,TEST
5365,19592,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,False,1.0,TEST
5366,4418,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,True,1.0,TEST
5367,10886,CCCCCOC(=O)CCCCC,False,1.0,TRAIN
5368,111318,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccco1,True,1.0,TRAIN
5369,229455,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,False,0.0,TEST
5370,610682,c1ccc2cc(CC3=NCCN3)ccc2c1,False,1.0,TRAIN
5371,62217,Nc1ccccc1C(=O)Oc1cc2ccccc2cc1,True,1.0,TRAIN
5372,6678,O=C1OC(=O)c2c3c1ccc1C(=O)OC(=O)c(c13)cc2,False,1.0,TRAIN
5373,8420,O=S(=O)(O)c1cc2ccccc2cc1,True,1.0,TRAIN
5374,3032818,COc1cc2c(cc1)cc([C@H](C)CO)cc2,False,1.0,TRAIN
5375,8594,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,True,1.0,TRAIN
5376,5284447,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,False,1.0,TRAIN
5377,16834,c1ccc(CNc2c3ncn(C4CCCCO4)c3ncn2)cc1,True,1.0,VALIDATION
5378,4348,OCCNCc1ccccc1,False,1.0,TRAIN
5379,69297,ON(Cc1ccccc1)Cc1ccccc1,True,1.0,TEST
5380,8148,CCCCNCCCC,False,1.0,TRAIN
5381,118285,CCCCNC1CC(C)(C)NC(C)(C)C1,False,1.0,TRAIN
5382,19241,CCCCNS(=O)(=O)c1ccccc1,True,1.0,TRAIN
5383,7620,CCCCN(CCO)CCO,False,1.0,TRAIN
5384,10996,CCCCON=O,False,1.0,TRAIN
5385,61285,CCCCNS(=O)(=O)c1ccc(C)cc1,True,1.0,TRAIN
5386,7232,c1ccc2sc(SNC3CCCCC3)nc2c1,True,1.0,TRAIN
5387,6633,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,True,1.0,TRAIN
5388,24210,CN(C1CCCCC1)C1CCCCC1,True,1.0,TRAIN
5389,7348,CCCCCCCCCCCC(=O)N(C)CC(=O)O,True,1.0,TRAIN
5390,3074827,CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1,False,1.0,TRAIN
5391,50294,CCCc1c2c(cc3c1oc(C(=O)O)cc3=O)c(=O)cc(C(=O)O)n2CC,False,1.0,TRAIN
5392,71157,Cc1c(NC(=O)CN2CCCC2=O)c(C)ccc1,False,0.0,TRAIN
5393,9895468,COc1cc(OC)c(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)cc1,True,1.0,TRAIN
5394,11969781,COc1cccc2c1C(=O)c1c(O)c3c(C[C@@](O)(C(=O)CO)CC3OC3CC(N4CCOC(OC)C4)C(O)C(C)O3)c(O)c1C2=O,True,1.0,TRAIN
5395,66204,Cl[Nd](Cl)Cl,False,1.0,TEST
5396,30231,COc1c(O)cc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1,False,1.0,TRAIN
5397,20169,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,True,1.0,TRAIN
5398,28594,CC(C)(COCC1CO1)COCC1CO1,True,1.0,TRAIN
5399,68191,CC(C)(CCl)c1ccccc1,False,1.0,TRAIN
5400,151075,NC(=O)Cc1c(N)c(C(=O)c2ccccc2)ccc1,False,1.0,TRAIN
5401,3086676,COc1c2CCCCC(S(=O)c3nc4ccccc4[nH]3)c2ncc1,True,1.0,TRAIN
5402,26383,CCCCc1cc2c(cc1OCc1ccccc1)[nH]cc(C(=O)OC)c2=O,False,1.0,VALIDATION
5403,8888,C=CC(C)(O)CCC=C(C)CCC=C(C)C,True,1.0,TRAIN
5404,87587,C=C(C)CNCC,True,1.0,TRAIN
5405,6637,CCNS(=O)(=O)c1ccc(C)cc1,False,1.0,VALIDATION
5406,7670,CCNc1ccccc1,True,1.0,TEST
5407,87984,CCN(CCN)c1cccc(C)c1,True,1.0,TRAIN
5408,25914,CCCCNCC,False,1.0,TRAIN
5409,77797,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,1.0,TRAIN
5410,5282433,CCCCCOc1ccccc1/C(=C\SC)n1ccnc1,True,1.0,TRAIN
5411,17429,O=CN1CCCCC1,False,0.0,TRAIN
5412,10313,O=C(NO)c1ccccc1,True,1.0,TRAIN
5413,95286,O=C1CCC(=O)N1CO,False,1.0,TRAIN
5414,71234,CC(CNC(=O)c1cnccc1)NC(=O)c1cnccc1,False,1.0,TRAIN
5415,34040,CO[C@]12C[C@@H](COC(=O)c3cc(Br)cnc3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,True,1.0,TRAIN
5416,24385,Cl[Ni]Cl,True,3.0,TEST
5417,14866,CCCCOCCOC(=O)c1cnccc1,False,0.0,TRAIN
5418,25495,O=C(OC[C@H]1O[C@](O)(COC(=O)c2cnccc2)[C@@H](OC(=O)c2cnccc2)[C@@H]1OC(=O)c1cnccc1)c1cnccc1,False,1.0,TRAIN
5419,34081,O=C(OCC1(COC(=O)c2cnccc2)CCCC(COC(=O)c2cnccc2)(COC(=O)c2cnccc2)C1O)c1cnccc1,False,1.0,TRAIN
5420,73281,COc1nc(NC(=O)NS(=O)(=O)c2c(C(=O)N(C)C)cccn2)nc(OC)c1,True,1.0,TRAIN
5421,6474573,NC(=S)N/N=C/c1cnccc1,False,1.0,TRAIN
5422,16976,O=C(O)c1c[n+]([O-])ccc1,False,1.0,TEST
5423,7510,OCc1cnccc1,False,0.0,TRAIN
5424,65768,O=C(NCCc1c[nH]c2ccccc12)c1cnccc1,True,1.0,TEST
5425,6317,CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,False,1.0,TRAIN
5426,4487,Cc1c(NC(=O)c2cnccc2)c(=O)n(-c2ccccc2)n1C,False,1.0,TEST
5427,4488,O=C(O)c1c(Nc2cccc(C(F)(F)F)c2)nccc1,True,1.0,TRAIN
5428,18637,NC(=O)C(=O)NN=Cc1ccc([N+](=O)[O-])o1,True,1.0,TRAIN
5429,13764,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,True,1.0,TRAIN
5430,22601,O=[N+]([O-])c1ccc(C=NO)o1,True,1.0,TEST
5431,9570327,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1,True,1.0,TRAIN
5432,9561033,CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,True,1.0,TRAIN
5433,4494,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cc([N+](=O)[O-])ccc1,True,1.0,TRAIN
5434,4496,CN1C(=O)CN=C(c2ccccc2)c2c1ccc([N+](=O)[O-])c2,False,0.0,TRAIN
5435,23009,O=[N+]([O-])c1cncn1CCN1CCOCC1,False,1.0,TRAIN
5436,39214,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,False,0.0,TRAIN
5437,10236,O=C1c2ccccc2C(=O)C1(O)O,True,1.0,TRAIN
5438,6093,O=C1NCCN1c1ncc([N+](=O)[O-])s1,False,1.0,TRAIN
5439,16637,C=CC(=O)NC(C)C,False,1.0,TRAIN
5440,13032,CC(C)Nc1ccccc1,False,1.0,TRAIN
5441,7573,CC(C)Nc1ccc(Nc2ccccc2)cc1,True,1.0,TRAIN
5442,67535,CC(C)N1C(=O)c2ccccc2C1=O,True,1.0,TRAIN
5443,4500,CNCCC(Oc1ccccc1OC)c1ccccc1,False,0.0,TRAIN
5444,66826,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,True,3.0,TRAIN
5445,4507,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc([N+](=O)[O-])ccc1,True,1.0,TRAIN
5446,8758,O=C(O)CN(CC(=O)O)CC(=O)O,False,0.0,TEST
5447,15787,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2)cc1,True,1.0,TEST
5448,5447130,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,True,1.0,TRAIN
5449,11174,NC(N)=N[N+](=O)[O-],False,1.0,TRAIN
5450,16682935,Cc1c2O[Hg]c2c([N+](=O)[O-])cc1,True,1.0,TRAIN
5451,4511,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,True,1.0,TRAIN
5452,68547,O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1,True,1.0,TRAIN
5453,30360,O=NN1CCCCCCC1,True,1.0,TRAIN
5454,43704,CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,True,1.0,TRAIN
